pin,slack
ControlDecoder_0/instruction[1]:Q,-6867
ControlDecoder_0/instruction[1]:SD,
ControlDecoder_0/instruction[1]:SLn,
dac_sclk_0_obuf/U0/U_IOENFF:A,
dac_sclk_0_obuf/U0/U_IOENFF:Y,
ControlDecoder_3/instruction_RNO[1]:A,
ControlDecoder_3/instruction_RNO[1]:B,-3050
ControlDecoder_3/instruction_RNO[1]:C,
ControlDecoder_3/instruction_RNO[1]:Y,-3050
ControlDecoder_1/g0_4_i_a5_0_0:A,
ControlDecoder_1/g0_4_i_a5_0_0:B,
ControlDecoder_1/g0_4_i_a5_0_0:Y,
JTAG_1/data_to[5]:ADn,
JTAG_1/data_to[5]:ALn,
JTAG_1/data_to[5]:CLK,-1551
JTAG_1/data_to[5]:D,161
JTAG_1/data_to[5]:EN,-1198
JTAG_1/data_to[5]:LAT,
JTAG_1/data_to[5]:Q,-1551
JTAG_1/data_to[5]:SD,
JTAG_1/data_to[5]:SLn,
ControlDecoder_2/counter_19_i_a3_3_0_RNO[2]:A,-3848
ControlDecoder_2/counter_19_i_a3_3_0_RNO[2]:B,-3912
ControlDecoder_2/counter_19_i_a3_3_0_RNO[2]:C,
ControlDecoder_2/counter_19_i_a3_3_0_RNO[2]:D,-4094
ControlDecoder_2/counter_19_i_a3_3_0_RNO[2]:Y,-4094
ControlDecoder_1/threshold_voltage[10]:ADn,
ControlDecoder_1/threshold_voltage[10]:ALn,
ControlDecoder_1/threshold_voltage[10]:CLK,-564
ControlDecoder_1/threshold_voltage[10]:D,1750
ControlDecoder_1/threshold_voltage[10]:EN,-4031
ControlDecoder_1/threshold_voltage[10]:LAT,
ControlDecoder_1/threshold_voltage[10]:Q,-564
ControlDecoder_1/threshold_voltage[10]:SD,
ControlDecoder_1/threshold_voltage[10]:SLn,
ControlDecoder_3/instruction_RNO[0]:A,
ControlDecoder_3/instruction_RNO[0]:B,
ControlDecoder_3/instruction_RNO[0]:C,538
ControlDecoder_3/instruction_RNO[0]:D,-1766
ControlDecoder_3/instruction_RNO[0]:Y,-1766
ControlDecoder_1/get_data_from_hptdc_1_0:A,
ControlDecoder_1/get_data_from_hptdc_1_0:B,
ControlDecoder_1/get_data_from_hptdc_1_0:C,-1710
ControlDecoder_1/get_data_from_hptdc_1_0:D,465
ControlDecoder_1/get_data_from_hptdc_1_0:Y,-1710
hptdc_encode_control_3_obuft/U0/U_IOOUTFF:A,
hptdc_encode_control_3_obuft/U0/U_IOOUTFF:Y,
ControlDecoder_2/data_to_hptdc[2]:ADn,
ControlDecoder_2/data_to_hptdc[2]:ALn,
ControlDecoder_2/data_to_hptdc[2]:CLK,161
ControlDecoder_2/data_to_hptdc[2]:D,
ControlDecoder_2/data_to_hptdc[2]:EN,-5103
ControlDecoder_2/data_to_hptdc[2]:LAT,
ControlDecoder_2/data_to_hptdc[2]:Q,161
ControlDecoder_2/data_to_hptdc[2]:SD,
ControlDecoder_2/data_to_hptdc[2]:SLn,-643
ControlDecoder_0/threshold_voltage[9]:ADn,
ControlDecoder_0/threshold_voltage[9]:ALn,
ControlDecoder_0/threshold_voltage[9]:CLK,-564
ControlDecoder_0/threshold_voltage[9]:D,1750
ControlDecoder_0/threshold_voltage[9]:EN,-2949
ControlDecoder_0/threshold_voltage[9]:LAT,
ControlDecoder_0/threshold_voltage[9]:Q,-564
ControlDecoder_0/threshold_voltage[9]:SD,
ControlDecoder_0/threshold_voltage[9]:SLn,
ControlDecoder_2/counter[1]:ADn,
ControlDecoder_2/counter[1]:ALn,
ControlDecoder_2/counter[1]:CLK,-6370
ControlDecoder_2/counter[1]:D,-5048
ControlDecoder_2/counter[1]:EN,
ControlDecoder_2/counter[1]:LAT,
ControlDecoder_2/counter[1]:Q,-6370
ControlDecoder_2/counter[1]:SD,
ControlDecoder_2/counter[1]:SLn,
ControlDecoder_1/threshold_voltage[4]:ADn,
ControlDecoder_1/threshold_voltage[4]:ALn,
ControlDecoder_1/threshold_voltage[4]:CLK,-3691
ControlDecoder_1/threshold_voltage[4]:D,1742
ControlDecoder_1/threshold_voltage[4]:EN,-4031
ControlDecoder_1/threshold_voltage[4]:LAT,
ControlDecoder_1/threshold_voltage[4]:Q,-3691
ControlDecoder_1/threshold_voltage[4]:SD,
ControlDecoder_1/threshold_voltage[4]:SLn,
ControlDecoder_1/data_to_hptdc[5]:ADn,
ControlDecoder_1/data_to_hptdc[5]:ALn,
ControlDecoder_1/data_to_hptdc[5]:CLK,161
ControlDecoder_1/data_to_hptdc[5]:D,
ControlDecoder_1/data_to_hptdc[5]:EN,-4076
ControlDecoder_1/data_to_hptdc[5]:LAT,
ControlDecoder_1/data_to_hptdc[5]:Q,161
ControlDecoder_1/data_to_hptdc[5]:SD,
ControlDecoder_1/data_to_hptdc[5]:SLn,-849
JTAG_2/get_data_RNO:A,741
JTAG_2/get_data_RNO:B,608
JTAG_2/get_data_RNO:C,-1013
JTAG_2/get_data_RNO:D,-1189
JTAG_2/get_data_RNO:Y,-1189
ControlDecoder_3/data_to_hptdc[4]:ADn,
ControlDecoder_3/data_to_hptdc[4]:ALn,
ControlDecoder_3/data_to_hptdc[4]:CLK,161
ControlDecoder_3/data_to_hptdc[4]:D,
ControlDecoder_3/data_to_hptdc[4]:EN,-5166
ControlDecoder_3/data_to_hptdc[4]:LAT,
ControlDecoder_3/data_to_hptdc[4]:Q,161
ControlDecoder_3/data_to_hptdc[4]:SD,
ControlDecoder_3/data_to_hptdc[4]:SLn,-674
JTAG_1/un1_send_data_to_hptdc_1_i_a2:A,-3204
JTAG_1/un1_send_data_to_hptdc_1_i_a2:B,-3252
JTAG_1/un1_send_data_to_hptdc_1_i_a2:Y,-3252
ControlDecoder_1/instruction[6]:ADn,
ControlDecoder_1/instruction[6]:ALn,
ControlDecoder_1/instruction[6]:CLK,-4075
ControlDecoder_1/instruction[6]:D,-2138
ControlDecoder_1/instruction[6]:EN,-2913
ControlDecoder_1/instruction[6]:LAT,
ControlDecoder_1/instruction[6]:Q,-4075
ControlDecoder_1/instruction[6]:SD,
ControlDecoder_1/instruction[6]:SLn,
ControlDecoder_2/run_number[4]:ADn,
ControlDecoder_2/run_number[4]:ALn,
ControlDecoder_2/run_number[4]:CLK,749
ControlDecoder_2/run_number[4]:D,1750
ControlDecoder_2/run_number[4]:EN,-3975
ControlDecoder_2/run_number[4]:LAT,
ControlDecoder_2/run_number[4]:Q,749
ControlDecoder_2/run_number[4]:SD,
ControlDecoder_2/run_number[4]:SLn,
ccu25_strobe_in_3_obuf/U0/U_IOOUTFF:A,
ccu25_strobe_in_3_obuf/U0/U_IOOUTFF:Y,
JTAG_0/TAP_state[3]:ADn,
JTAG_0/TAP_state[3]:ALn,
JTAG_0/TAP_state[3]:CLK,-1799
JTAG_0/TAP_state[3]:D,-441
JTAG_0/TAP_state[3]:EN,
JTAG_0/TAP_state[3]:LAT,
JTAG_0/TAP_state[3]:Q,-1799
JTAG_0/TAP_state[3]:SD,
JTAG_0/TAP_state[3]:SLn,
ControlDecoder_0/counter_19_i_2[4]:A,
ControlDecoder_0/counter_19_i_2[4]:B,
ControlDecoder_0/counter_19_i_2[4]:C,-2978
ControlDecoder_0/counter_19_i_2[4]:D,-6877
ControlDecoder_0/counter_19_i_2[4]:Y,-6877
JTAG_2/data_from_hptdc_1_RNO[0]:A,-3071
JTAG_2/data_from_hptdc_1_RNO[0]:B,-547
JTAG_2/data_from_hptdc_1_RNO[0]:Y,-3071
DACController_0/index[2]:ADn,
DACController_0/index[2]:ALn,
DACController_0/index[2]:CLK,-1931
DACController_0/index[2]:D,512
DACController_0/index[2]:EN,-5688
DACController_0/index[2]:LAT,
DACController_0/index[2]:Q,-1931
DACController_0/index[2]:SD,
DACController_0/index[2]:SLn,
ControlDecoder_3/run_number[7]:ADn,
ControlDecoder_3/run_number[7]:ALn,
ControlDecoder_3/run_number[7]:CLK,651
ControlDecoder_3/run_number[7]:D,1750
ControlDecoder_3/run_number[7]:EN,-1877
ControlDecoder_3/run_number[7]:LAT,
ControlDecoder_3/run_number[7]:Q,651
ControlDecoder_3/run_number[7]:SD,
ControlDecoder_3/run_number[7]:SLn,
hptdc_event_reset_0_obuft/U0/U_IOOUTFF:A,
hptdc_event_reset_0_obuft/U0/U_IOOUTFF:Y,
DACController_0/temp_14[1]:A,549
DACController_0/temp_14[1]:B,635
DACController_0/temp_14[1]:C,491
DACController_0/temp_14[1]:Y,491
ControlDecoder_2/get_data_from_hptdc:ADn,
ControlDecoder_2/get_data_from_hptdc:ALn,
ControlDecoder_2/get_data_from_hptdc:CLK,-2223
ControlDecoder_2/get_data_from_hptdc:D,-2703
ControlDecoder_2/get_data_from_hptdc:EN,
ControlDecoder_2/get_data_from_hptdc:LAT,
ControlDecoder_2/get_data_from_hptdc:Q,-2223
ControlDecoder_2/get_data_from_hptdc:SD,
ControlDecoder_2/get_data_from_hptdc:SLn,
ControlDecoder_0/threshold_buffer[4]:ADn,
ControlDecoder_0/threshold_buffer[4]:ALn,
ControlDecoder_0/threshold_buffer[4]:CLK,1742
ControlDecoder_0/threshold_buffer[4]:D,
ControlDecoder_0/threshold_buffer[4]:EN,-5100
ControlDecoder_0/threshold_buffer[4]:LAT,
ControlDecoder_0/threshold_buffer[4]:Q,1742
ControlDecoder_0/threshold_buffer[4]:SD,
ControlDecoder_0/threshold_buffer[4]:SLn,-734
ControlDecoder_1/counter_5_sqmuxa_0_a3_sx:A,
ControlDecoder_1/counter_5_sqmuxa_0_a3_sx:B,
ControlDecoder_1/counter_5_sqmuxa_0_a3_sx:C,
ControlDecoder_1/counter_5_sqmuxa_0_a3_sx:D,
ControlDecoder_1/counter_5_sqmuxa_0_a3_sx:Y,
JTAG_3/next_TAP_state[9]:ADn,
JTAG_3/next_TAP_state[9]:ALn,
JTAG_3/next_TAP_state[9]:CLK,-441
JTAG_3/next_TAP_state[9]:D,725
JTAG_3/next_TAP_state[9]:EN,
JTAG_3/next_TAP_state[9]:LAT,
JTAG_3/next_TAP_state[9]:Q,-441
JTAG_3/next_TAP_state[9]:SD,
JTAG_3/next_TAP_state[9]:SLn,
ccu25_data_1_iobuf[4]/U0/U_IOENFF:A,
ccu25_data_1_iobuf[4]/U0/U_IOENFF:Y,
hptdc_trigger_1_obuft/U0/U_IOPAD:D,
hptdc_trigger_1_obuft/U0/U_IOPAD:E,
hptdc_trigger_1_obuft/U0/U_IOPAD:PAD,
DACController_1/un3_sclockv_0_I_15:A,-3224
DACController_1/un3_sclockv_0_I_15:B,-3304
DACController_1/un3_sclockv_0_I_15:C,-3381
DACController_1/un3_sclockv_0_I_15:CC,
DACController_1/un3_sclockv_0_I_15:D,-3657
DACController_1/un3_sclockv_0_I_15:P,-3535
DACController_1/un3_sclockv_0_I_15:UB,-3657
ControlDecoder_0/m58_0_a2:A,
ControlDecoder_0/m58_0_a2:B,
ControlDecoder_0/m58_0_a2:Y,
rst_ibuf/U0/U_IOINFF:A,
rst_ibuf/U0/U_IOINFF:Y,
ControlDecoder_3/jtag_instruction_1_1_i_0_o2[0]:A,-1735
ControlDecoder_3/jtag_instruction_1_1_i_0_o2[0]:B,
ControlDecoder_3/jtag_instruction_1_1_i_0_o2[0]:Y,-1735
ControlDecoder_3/counter_19_i_0_o2_RNIU84O[0]:A,
ControlDecoder_3/counter_19_i_0_o2_RNIU84O[0]:B,-3898
ControlDecoder_3/counter_19_i_0_o2_RNIU84O[0]:C,-4017
ControlDecoder_3/counter_19_i_0_o2_RNIU84O[0]:D,-5142
ControlDecoder_3/counter_19_i_0_o2_RNIU84O[0]:Y,-5142
JTAG_0/TAP_state_RNIJNFK[0]:A,-2628
JTAG_0/TAP_state_RNIJNFK[0]:B,-2728
JTAG_0/TAP_state_RNIJNFK[0]:C,-2775
JTAG_0/TAP_state_RNIJNFK[0]:Y,-2775
ControlDecoder_0/counter_19_i_a2_3_0[0]:A,
ControlDecoder_0/counter_19_i_a2_3_0[0]:B,-2928
ControlDecoder_0/counter_19_i_a2_3_0[0]:C,-4173
ControlDecoder_0/counter_19_i_a2_3_0[0]:Y,-4173
ControlDecoder_3/ccu25_data_temp_10[3]:A,749
ControlDecoder_3/ccu25_data_temp_10[3]:B,
ControlDecoder_3/ccu25_data_temp_10[3]:Y,749
DACController_0/temp[5]:ADn,
DACController_0/temp[5]:ALn,
DACController_0/temp[5]:CLK,600
DACController_0/temp[5]:D,-1359
DACController_0/temp[5]:EN,-4579
DACController_0/temp[5]:LAT,
DACController_0/temp[5]:Q,600
DACController_0/temp[5]:SD,
DACController_0/temp[5]:SLn,
ControlDecoder_0/send_data_to_hptdc_5_f0_0_a2_0_1:A,-2025
ControlDecoder_0/send_data_to_hptdc_5_f0_0_a2_0_1:B,-3943
ControlDecoder_0/send_data_to_hptdc_5_f0_0_a2_0_1:C,-757
ControlDecoder_0/send_data_to_hptdc_5_f0_0_a2_0_1:D,-2021
ControlDecoder_0/send_data_to_hptdc_5_f0_0_a2_0_1:Y,-3943
JTAG_0/tms_pad_o:ADn,
JTAG_0/tms_pad_o:ALn,
JTAG_0/tms_pad_o:CLK,
JTAG_0/tms_pad_o:D,-3460
JTAG_0/tms_pad_o:EN,
JTAG_0/tms_pad_o:LAT,
JTAG_0/tms_pad_o:Q,
JTAG_0/tms_pad_o:SD,
JTAG_0/tms_pad_o:SLn,
ControlDecoder_2/counter_19_i_a3_0_0[3]:A,
ControlDecoder_2/counter_19_i_a3_0_0[3]:B,
ControlDecoder_2/counter_19_i_a3_0_0[3]:C,
ControlDecoder_2/counter_19_i_a3_0_0[3]:D,-3247
ControlDecoder_2/counter_19_i_a3_0_0[3]:Y,-3247
JTAG_1/tms_pad_o:ADn,
JTAG_1/tms_pad_o:ALn,
JTAG_1/tms_pad_o:CLK,
JTAG_1/tms_pad_o:D,-2141
JTAG_1/tms_pad_o:EN,
JTAG_1/tms_pad_o:LAT,
JTAG_1/tms_pad_o:Q,
JTAG_1/tms_pad_o:SD,
JTAG_1/tms_pad_o:SLn,
JTAG_1/next_TAP_state[9]:ADn,
JTAG_1/next_TAP_state[9]:ALn,
JTAG_1/next_TAP_state[9]:CLK,-441
JTAG_1/next_TAP_state[9]:D,725
JTAG_1/next_TAP_state[9]:EN,
JTAG_1/next_TAP_state[9]:LAT,
JTAG_1/next_TAP_state[9]:Q,-441
JTAG_1/next_TAP_state[9]:SD,
JTAG_1/next_TAP_state[9]:SLn,
JTAG_3/next_TAP_state[10]:ADn,
JTAG_3/next_TAP_state[10]:ALn,
JTAG_3/next_TAP_state[10]:CLK,-1869
JTAG_3/next_TAP_state[10]:D,741
JTAG_3/next_TAP_state[10]:EN,
JTAG_3/next_TAP_state[10]:LAT,
JTAG_3/next_TAP_state[10]:Q,-1869
JTAG_3/next_TAP_state[10]:SD,
JTAG_3/next_TAP_state[10]:SLn,
DACController_1/temp_14[11]:A,495
DACController_1/temp_14[11]:B,-1573
DACController_1/temp_14[11]:C,600
DACController_1/temp_14[11]:Y,-1573
DACController_1/sclock_counter[17]:ADn,
DACController_1/sclock_counter[17]:ALn,
DACController_1/sclock_counter[17]:CLK,-3447
DACController_1/sclock_counter[17]:D,-527
DACController_1/sclock_counter[17]:EN,
DACController_1/sclock_counter[17]:LAT,
DACController_1/sclock_counter[17]:Q,-3447
DACController_1/sclock_counter[17]:SD,
DACController_1/sclock_counter[17]:SLn,-1974
ControlDecoder_1/counter[6]:ADn,
ControlDecoder_1/counter[6]:ALn,
ControlDecoder_1/counter[6]:CLK,-3386
ControlDecoder_1/counter[6]:D,-5565
ControlDecoder_1/counter[6]:EN,
ControlDecoder_1/counter[6]:LAT,
ControlDecoder_1/counter[6]:Q,-3386
ControlDecoder_1/counter[6]:SD,
ControlDecoder_1/counter[6]:SLn,
ControlDecoder_3/counter59_0_a2_0_a2_0_0_o2:A,
ControlDecoder_3/counter59_0_a2_0_a2_0_0_o2:B,
ControlDecoder_3/counter59_0_a2_0_a2_0_0_o2:C,
ControlDecoder_3/counter59_0_a2_0_a2_0_0_o2:Y,
JTAG_1/loop_counter_r[0]:A,625
JTAG_1/loop_counter_r[0]:B,
JTAG_1/loop_counter_r[0]:C,-3274
JTAG_1/loop_counter_r[0]:D,-735
JTAG_1/loop_counter_r[0]:Y,-3274
DACController_0/temp_14[15]:A,495
DACController_0/temp_14[15]:B,651
DACController_0/temp_14[15]:Y,495
ccu25_strobe_out_2_ibuf/U0/U_IOPAD:PAD,
ccu25_strobe_out_2_ibuf/U0/U_IOPAD:Y,
ControlDecoder_2/counter_19_1_i_m2_bm[6]:A,
ControlDecoder_2/counter_19_1_i_m2_bm[6]:B,-2805
ControlDecoder_2/counter_19_1_i_m2_bm[6]:C,-6478
ControlDecoder_2/counter_19_1_i_m2_bm[6]:Y,-6478
ControlDecoder_0/instruction[4]:ADn,
ControlDecoder_0/instruction[4]:ALn,
ControlDecoder_0/instruction[4]:CLK,-5742
ControlDecoder_0/instruction[4]:D,-2180
ControlDecoder_0/instruction[4]:EN,-2895
ControlDecoder_0/instruction[4]:LAT,
ControlDecoder_0/instruction[4]:Q,-5742
ControlDecoder_0/instruction[4]:SD,
ControlDecoder_0/instruction[4]:SLn,
DACController_1/un3_sclockv_0_I_9:A,
DACController_1/un3_sclockv_0_I_9:B,
DACController_1/un3_sclockv_0_I_9:C,
DACController_1/un3_sclockv_0_I_9:CC,
DACController_1/un3_sclockv_0_I_9:D,-3934
DACController_1/un3_sclockv_0_I_9:P,
DACController_1/un3_sclockv_0_I_9:UB,-3934
DACController_0/index_1_sqmuxa_1_0_o3:A,-3305
DACController_0/index_1_sqmuxa_1_0_o3:B,-5705
DACController_0/index_1_sqmuxa_1_0_o3:C,-955
DACController_0/index_1_sqmuxa_1_0_o3:Y,-5705
ControlDecoder_2/counter_19_i_0_RNO[1]:A,
ControlDecoder_2/counter_19_i_0_RNO[1]:B,-2818
ControlDecoder_2/counter_19_i_0_RNO[1]:C,
ControlDecoder_2/counter_19_i_0_RNO[1]:Y,-2818
poh_clk_2_obuft/U0/U_IOPAD:D,
poh_clk_2_obuft/U0/U_IOPAD:E,
poh_clk_2_obuft/U0/U_IOPAD:PAD,
ControlDecoder_3/counter_19_i_0_1_a1_1[0]:A,
ControlDecoder_3/counter_19_i_0_1_a1_1[0]:B,
ControlDecoder_3/counter_19_i_0_1_a1_1[0]:C,
ControlDecoder_3/counter_19_i_0_1_a1_1[0]:D,
ControlDecoder_3/counter_19_i_0_1_a1_1[0]:Y,
ControlDecoder_1/ccu25_data_temp_en[0]:A,-5392
ControlDecoder_1/ccu25_data_temp_en[0]:B,
ControlDecoder_1/ccu25_data_temp_en[0]:Y,-5392
JTAG_2/ir_loop_RNO:A,
JTAG_2/ir_loop_RNO:B,507
JTAG_2/ir_loop_RNO:C,454
JTAG_2/ir_loop_RNO:Y,454
ControlDecoder_0/counter_19_i_a2_3[3]:A,-3942
ControlDecoder_0/counter_19_i_a2_3[3]:B,-5039
ControlDecoder_0/counter_19_i_a2_3[3]:C,
ControlDecoder_0/counter_19_i_a2_3[3]:D,-4147
ControlDecoder_0/counter_19_i_a2_3[3]:Y,-5039
ControlDecoder_2/ccu25_data_temp_10[4]:A,749
ControlDecoder_2/ccu25_data_temp_10[4]:B,
ControlDecoder_2/ccu25_data_temp_10[4]:Y,749
ControlDecoder_1/threshold_voltage[2]:ADn,
ControlDecoder_1/threshold_voltage[2]:ALn,
ControlDecoder_1/threshold_voltage[2]:CLK,-3895
ControlDecoder_1/threshold_voltage[2]:D,1742
ControlDecoder_1/threshold_voltage[2]:EN,-4031
ControlDecoder_1/threshold_voltage[2]:LAT,
ControlDecoder_1/threshold_voltage[2]:Q,-3895
ControlDecoder_1/threshold_voltage[2]:SD,
ControlDecoder_1/threshold_voltage[2]:SLn,
JTAG_2/next_TAP_state_nss_i_0_a2[0]:A,-2865
JTAG_2/next_TAP_state_nss_i_0_a2[0]:B,-2929
JTAG_2/next_TAP_state_nss_i_0_a2[0]:C,-2906
JTAG_2/next_TAP_state_nss_i_0_a2[0]:D,-3096
JTAG_2/next_TAP_state_nss_i_0_a2[0]:Y,-3096
ControlDecoder_2/lathed_data_from_hptdc24:A,-4292
ControlDecoder_2/lathed_data_from_hptdc24:B,-2858
ControlDecoder_2/lathed_data_from_hptdc24:Y,-4292
ControlDecoder_3/ccu25_data_temp[4]:ADn,
ControlDecoder_3/ccu25_data_temp[4]:ALn,
ControlDecoder_3/ccu25_data_temp[4]:CLK,
ControlDecoder_3/ccu25_data_temp[4]:D,749
ControlDecoder_3/ccu25_data_temp[4]:EN,-4151
ControlDecoder_3/ccu25_data_temp[4]:LAT,
ControlDecoder_3/ccu25_data_temp[4]:Q,
ControlDecoder_3/ccu25_data_temp[4]:SD,
ControlDecoder_3/ccu25_data_temp[4]:SLn,
JTAG_1/un1_data_sent_to_hptdc_i_a2_0[0]:A,-391
JTAG_1/un1_data_sent_to_hptdc_i_a2_0[0]:B,-441
JTAG_1/un1_data_sent_to_hptdc_i_a2_0[0]:Y,-441
DACController_0/sclock_counter_cry[19]:A,
DACController_0/sclock_counter_cry[19]:B,-219
DACController_0/sclock_counter_cry[19]:C,
DACController_0/sclock_counter_cry[19]:CC,-366
DACController_0/sclock_counter_cry[19]:D,
DACController_0/sclock_counter_cry[19]:P,-219
DACController_0/sclock_counter_cry[19]:S,-366
DACController_0/sclock_counter_cry[19]:UB,
hptdc_token_out_2_ibuf/U0/U_IOPAD:PAD,
hptdc_token_out_2_ibuf/U0/U_IOPAD:Y,
hptdc_bunch_reset_3_obuft/U0/U_IOPAD:D,
hptdc_bunch_reset_3_obuft/U0/U_IOPAD:E,
hptdc_bunch_reset_3_obuft/U0/U_IOPAD:PAD,
ccu25_strobe_in_1_obuf/U0/U_IOPAD:D,
ccu25_strobe_in_1_obuf/U0/U_IOPAD:E,
ccu25_strobe_in_1_obuf/U0/U_IOPAD:PAD,
ControlDecoder_0/counter_19_i_a2_4_0[0]:A,
ControlDecoder_0/counter_19_i_a2_4_0[0]:B,
ControlDecoder_0/counter_19_i_a2_4_0[0]:C,
ControlDecoder_0/counter_19_i_a2_4_0[0]:Y,
ControlDecoder_3/ccu25_data_temp_10[2]:A,749
ControlDecoder_3/ccu25_data_temp_10[2]:B,
ControlDecoder_3/ccu25_data_temp_10[2]:Y,749
ControlDecoder_0/latched_data_received_from_hptdc_RNO:A,725
ControlDecoder_0/latched_data_received_from_hptdc_RNO:B,-1714
ControlDecoder_0/latched_data_received_from_hptdc_RNO:C,-3779
ControlDecoder_0/latched_data_received_from_hptdc_RNO:D,-2110
ControlDecoder_0/latched_data_received_from_hptdc_RNO:Y,-3779
hptdc_trstn_1_obuf/U0/U_IOPAD:D,
hptdc_trstn_1_obuf/U0/U_IOPAD:E,
hptdc_trstn_1_obuf/U0/U_IOPAD:PAD,
ControlDecoder_1/lathed_data_from_hptdc_0_sqmuxa_i_o2_RNIQS4M:A,-1622
ControlDecoder_1/lathed_data_from_hptdc_0_sqmuxa_i_o2_RNIQS4M:B,-4122
ControlDecoder_1/lathed_data_from_hptdc_0_sqmuxa_i_o2_RNIQS4M:C,
ControlDecoder_1/lathed_data_from_hptdc_0_sqmuxa_i_o2_RNIQS4M:D,-1844
ControlDecoder_1/lathed_data_from_hptdc_0_sqmuxa_i_o2_RNIQS4M:Y,-4122
DACController_0/sclock_counter_RNO[31]:A,687
DACController_0/sclock_counter_RNO[31]:Y,687
ControlDecoder_1/ccu25_data_temp_en_RNIMSQP4[0]:A,-2984
ControlDecoder_1/ccu25_data_temp_en_RNIMSQP4[0]:B,
ControlDecoder_1/ccu25_data_temp_en_RNIMSQP4[0]:C,-5565
ControlDecoder_1/ccu25_data_temp_en_RNIMSQP4[0]:D,-4420
ControlDecoder_1/ccu25_data_temp_en_RNIMSQP4[0]:Y,-5565
hptdc_trstn_1_obuf/U0/U_IOOUTFF:A,
hptdc_trstn_1_obuf/U0/U_IOOUTFF:Y,
hptdc_tdi_3_ibuf/U0/U_IOPAD:PAD,
hptdc_tdi_3_ibuf/U0/U_IOPAD:Y,
JTAG_2/tms_pad_o_6_i_0_a3_0_0_a3:A,-2083
JTAG_2/tms_pad_o_6_i_0_a3_0_0_a3:B,-594
JTAG_2/tms_pad_o_6_i_0_a3_0_0_a3:C,-2223
JTAG_2/tms_pad_o_6_i_0_a3_0_0_a3:Y,-2223
hptdc_data_ready_1_ibuf/U0/U_IOINFF:A,
hptdc_data_ready_1_ibuf/U0/U_IOINFF:Y,
DACController_0/un1_sclock_counter15_5_0_a3:A,592
DACController_0/un1_sclock_counter15_5_0_a3:B,-1944
DACController_0/un1_sclock_counter15_5_0_a3:C,-1978
DACController_0/un1_sclock_counter15_5_0_a3:D,-4470
DACController_0/un1_sclock_counter15_5_0_a3:Y,-4470
ccu25_data_3_iobuf[0]/U0/U_IOPAD:D,
ccu25_data_3_iobuf[0]/U0/U_IOPAD:E,
ccu25_data_3_iobuf[0]/U0/U_IOPAD:PAD,
ccu25_data_3_iobuf[0]/U0/U_IOPAD:Y,
ControlDecoder_0/ccu25_data_temp_10[1]:A,
ControlDecoder_0/ccu25_data_temp_10[1]:B,651
ControlDecoder_0/ccu25_data_temp_10[1]:C,600
ControlDecoder_0/ccu25_data_temp_10[1]:Y,600
DACController_1/sclock_counter_cry[19]:A,
DACController_1/sclock_counter_cry[19]:B,-219
DACController_1/sclock_counter_cry[19]:C,
DACController_1/sclock_counter_cry[19]:CC,-366
DACController_1/sclock_counter_cry[19]:D,
DACController_1/sclock_counter_cry[19]:P,-219
DACController_1/sclock_counter_cry[19]:S,-366
DACController_1/sclock_counter_cry[19]:UB,
ControlDecoder_1/threshold_voltage_1_sqmuxa_0_a3:A,-1851
ControlDecoder_1/threshold_voltage_1_sqmuxa_0_a3:B,-4031
ControlDecoder_1/threshold_voltage_1_sqmuxa_0_a3:C,
ControlDecoder_1/threshold_voltage_1_sqmuxa_0_a3:D,195
ControlDecoder_1/threshold_voltage_1_sqmuxa_0_a3:Y,-4031
JTAG_3/get_data_RNO:A,741
JTAG_3/get_data_RNO:B,592
JTAG_3/get_data_RNO:C,-1005
JTAG_3/get_data_RNO:D,-1182
JTAG_3/get_data_RNO:Y,-1182
DACController_0/temp_7_cry_8:A,
DACController_0/temp_7_cry_8:B,-855
DACController_0/temp_7_cry_8:C,-997
DACController_0/temp_7_cry_8:CC,-1616
DACController_0/temp_7_cry_8:D,
DACController_0/temp_7_cry_8:P,-997
DACController_0/temp_7_cry_8:S,-1616
DACController_0/temp_7_cry_8:UB,
JTAG_3/tms_pad_o_6_i_0_0:A,-327
JTAG_3/tms_pad_o_6_i_0_0:B,-442
JTAG_3/tms_pad_o_6_i_0_0:C,-472
JTAG_3/tms_pad_o_6_i_0_0:Y,-472
ControlDecoder_3/jtag_instruction_1_RNO_0[1]:A,
ControlDecoder_3/jtag_instruction_1_RNO_0[1]:B,
ControlDecoder_3/jtag_instruction_1_RNO_0[1]:C,-1679
ControlDecoder_3/jtag_instruction_1_RNO_0[1]:D,
ControlDecoder_3/jtag_instruction_1_RNO_0[1]:Y,-1679
JTAG_3/data_from_hptdc_1_RNO[1]:A,-2775
JTAG_3/data_from_hptdc_1_RNO[1]:B,-547
JTAG_3/data_from_hptdc_1_RNO[1]:Y,-2775
JTAG_0/loop_counter_0_0[0]:A,702
JTAG_0/loop_counter_0_0[0]:B,
JTAG_0/loop_counter_0_0[0]:C,-2722
JTAG_0/loop_counter_0_0[0]:D,-890
JTAG_0/loop_counter_0_0[0]:Y,-2722
DACController_0/temp[4]:ADn,
DACController_0/temp[4]:ALn,
DACController_0/temp[4]:CLK,600
DACController_0/temp[4]:D,-1037
DACController_0/temp[4]:EN,-4579
DACController_0/temp[4]:LAT,
DACController_0/temp[4]:Q,600
DACController_0/temp[4]:SD,
